Date,Hour,Temperature,Windspeed,Windgust,Windbearing,Visibility,Borough
2019-07-24,3,73.56,3.76,4.35,237,8.631,Manhattan
2019-07-24,4,72.03,3.98,4.84,20,9.657,Manhattan
2019-07-24,5,70.36,7.53,7.94,355,5.33,Manhattan
2019-07-24,6,69.65,6.65,10.52,356,9.111,Manhattan
2019-07-24,7,67.67,7.09,13.13,359,3.329,Manhattan
2019-07-24,8,67.3,8.69,12.61,22,8.003,Manhattan
2019-07-24,9,67.78,9.73,12.21,0,8.796,Manhattan
2019-07-24,10,68.5,9.05,10.77,349,9.797,Manhattan
2019-07-24,11,70.54,8.27,10.29,347,10,Manhattan
2019-07-24,12,71.38,7.44,9.25,358,10,Manhattan
2019-07-24,13,73.63,7.7,8.25,6,10,Manhattan
2019-07-24,14,73.61,5.85,6.28,354,10,Manhattan
2019-07-24,15,73.66,4.69,4.69,34,10,Manhattan
2019-07-24,16,73.6,4.62,4.62,57,10,Manhattan
2019-07-24,17,73.29,5.32,5.32,71,10,Manhattan
2019-07-24,18,72.63,4.85,5.36,79,10,Manhattan
2019-07-24,19,72.28,4.6,4.83,88,10,Manhattan
2019-07-24,20,71.35,4.41,5.19,96,10,Manhattan
2019-07-24,21,70.9,4.11,6.6,100,10,Manhattan
2019-07-24,22,70.63,3.5,7.17,78,9.974,Manhattan
2019-07-24,23,70.16,2.75,5.08,59,9.965,Manhattan
2019-07-25,0,70.26,3.89,5.6,68,10,Manhattan
2019-07-25,1,69.67,1.96,4.79,45,10,Manhattan
2019-07-25,2,68.25,3.6,7.62,36,9.023,Manhattan
2019-07-25,3,67.94,3.29,7.38,21,10,Manhattan
2019-07-25,4,68.24,1.46,5.07,13,10,Manhattan
2019-07-25,5,68.19,2.76,5.11,1,10,Manhattan
2019-07-25,6,68.36,3.88,5.94,6,10,Manhattan
2019-07-25,7,69.16,4.39,5.92,7,10,Manhattan
2019-07-25,8,71.36,4.9,6.25,13,10,Manhattan
2019-07-25,9,72.78,5.89,7.94,3,10,Manhattan
2019-07-25,10,74.51,6.56,8.21,11,10,Manhattan
2019-07-25,11,76.66,6.25,8.58,16,10,Manhattan
2019-07-25,12,79.24,6.25,9.28,13,10,Manhattan
2019-07-25,13,80.48,5.69,9.53,14,10,Manhattan
2019-07-25,14,81.79,6.63,6.96,8,10,Manhattan
2019-07-25,15,82.49,4.57,6.6,10,10,Manhattan
2019-07-25,16,81.93,4.69,5.33,352,10,Manhattan
2019-07-25,17,82.38,4.31,5.08,355,10,Manhattan
2019-07-25,18,82.44,5.31,5.31,24,10,Manhattan
2019-07-25,19,80.33,4.86,4.86,45,10,Manhattan
2019-07-25,20,78.54,4.0,4.0,103,10,Manhattan
2019-07-25,21,76.78,2.95,4.42,135,10,Manhattan
2019-07-25,22,75.28,1.18,4.32,174,10,Manhattan
2019-07-25,23,74.23,1.22,4.69,179,10,Manhattan
2019-07-26,0,73.78,2.56,4.86,196,10,Manhattan
2019-07-26,1,72.86,2.7,4.49,259,10,Manhattan
2019-07-26,2,72.56,3.05,3.05,286,10,Manhattan
2019-07-26,3,71.12,3.06,3.59,310,10,Manhattan
2019-07-26,4,70.14,3.08,3.78,336,10,Manhattan
2019-07-26,5,70.23,1.83,4.39,349,10,Manhattan
2019-07-26,6,70.86,3.74,5.48,2,10,Manhattan
2019-07-26,7,71.6,2.13,6.93,2,10,Manhattan
2019-07-26,8,72.8,5.33,7.2,9,10,Manhattan
2019-07-26,9,75.53,6.01,7.15,33,10,Manhattan
2019-07-26,10,78.33,5.25,5.77,40,10,Manhattan
2019-07-26,11,80.16,4.95,5.73,1,10,Manhattan
2019-07-26,12,81.55,4.73,5.9,346,10,Manhattan
2019-07-26,13,83.31,4.46,6.15,314,10,Manhattan
2019-07-26,14,83.7,5.66,7.57,324,10,Manhattan
2019-07-26,15,85.06,5.65,7.11,350,10,Manhattan
2019-07-26,16,85.96,4.4,5.78,278,10,Manhattan
2019-07-26,17,84.16,4.47,5.31,286,10,Manhattan
2019-07-26,18,82.88,4.07,5.43,289,10,Manhattan
2019-07-26,19,81.36,4.9,6.09,177,10,Manhattan
2019-07-26,20,79.24,4.81,5.68,163,10,Manhattan
2019-07-26,21,77.73,1.82,5.37,159,10,Manhattan
2019-07-26,22,76.3,1.64,4.05,162,10,Manhattan
2019-07-26,23,75.08,2.53,2.85,167,10,Manhattan
2019-07-27,0,74.22,0.89,2.38,159,10,Manhattan
2019-07-27,1,74.22,2.39,3.01,248,10,Manhattan
2019-07-27,2,73.73,1.0,2.99,255,10,Manhattan
2019-07-27,3,72.57,2.44,3.57,263,10,Manhattan
2019-07-27,4,71.55,2.23,3.33,285,10,Manhattan
2019-07-27,5,69.99,2.88,3.68,308,10,Manhattan
2019-07-27,6,69.45,3.36,6.18,344,10,Manhattan
2019-07-27,7,70.55,3.11,4.8,353,10,Manhattan
2019-07-27,8,73.52,4.16,5.09,32,10,Manhattan
2019-07-27,9,76.9,3.58,3.58,36,10,Manhattan
2019-07-27,10,80.45,3.13,3.13,68,10,Manhattan
2019-07-27,11,82.62,1.97,3.06,69,10,Manhattan
2019-07-27,12,84.24,3.29,3.34,92,10,Manhattan
2019-07-27,13,84.95,4.57,4.81,85,10,Manhattan
2019-07-27,14,86.16,4.97,4.97,175,10,Manhattan
2019-07-27,15,84.99,6.23,6.23,178,10,Manhattan
2019-07-27,16,85.49,5.97,6.71,176,10,Manhattan
2019-07-27,17,84.46,5.96,7.65,181,10,Manhattan
2019-07-27,18,83.75,5.98,9.57,185,10,Manhattan
2019-07-27,19,81.94,7.06,8.16,167,10,Manhattan
2019-07-27,20,80.64,6.79,6.79,168,10,Manhattan
2019-07-27,21,79.04,6.46,8.05,169,10,Manhattan
2019-07-27,22,77.96,5.51,7.49,169,10,Manhattan
2019-07-27,23,75.97,4.81,7.21,180,10,Manhattan
2019-07-28,0,76.01,1.92,5.71,171,10,Manhattan
2019-07-28,1,75.14,1.98,4.35,183,10,Manhattan
2019-07-28,2,74.76,2.88,3.06,220,10,Manhattan
2019-07-28,3,73.44,2.45,2.69,236,10,Manhattan
2019-07-28,4,71.16,1.2,2.73,187,10,Manhattan
2019-07-28,5,72.3,0.75,2.44,201,10,Manhattan
2019-07-28,6,72.21,0.51,1.87,213,10,Manhattan
2019-07-28,7,72.95,0.9,2.24,199,10,Manhattan
2019-07-28,8,75.73,1.08,2.6,195,10,Manhattan
2019-07-28,9,77.82,2.66,2.86,218,10,Manhattan
2019-07-28,10,80.44,3.29,3.86,219,10,Manhattan
2019-07-28,11,82.4,4.16,5.03,212,10,Manhattan
2019-07-28,12,84.4,5.66,5.66,201,10,Manhattan
2019-07-28,13,85.0,7.69,8.6,185,10,Manhattan
2019-07-28,14,84.01,9.47,10.21,173,10,Manhattan
2019-07-28,15,83.04,10.5,10.5,170,10,Manhattan
2019-07-28,16,83.3,10.97,10.97,169,10,Manhattan
2019-07-28,17,82.67,10.93,12.11,165,10,Manhattan
2019-07-28,18,81.2,11.4,11.47,164,10,Manhattan
2019-07-28,19,80.34,11.25,12.98,167,10,Manhattan
2019-07-28,20,78.98,9.13,14.83,169,10,Manhattan
2019-07-28,21,77.93,8.61,13.75,180,10,Manhattan
2019-07-28,22,78.17,5.41,11.45,187,10,Manhattan
2019-07-28,23,76.93,5.62,10.17,199,10,Manhattan
2019-07-29,0,75.67,5.85,10.14,205,10,Manhattan
2019-07-29,1,74.88,6.42,10.1,216,10,Manhattan
2019-07-29,2,74.16,6.89,10.43,234,10,Manhattan
2019-07-29,3,73.85,5.42,9.61,229,10,Manhattan
2019-07-29,4,73.01,5.31,8.44,228,10,Manhattan
2019-07-29,5,71.92,4.74,7.56,224,10,Manhattan
2019-07-29,6,72.89,5.43,8.97,237,10,Manhattan
2019-07-29,7,73.46,5.45,11.24,233,10,Manhattan
2019-07-29,8,74.92,6.92,11.76,240,10,Manhattan
2019-07-29,9,77.34,7.67,12.85,242,10,Manhattan
2019-07-29,10,80.93,7.52,8.11,235,10,Manhattan
2019-07-29,11,83.2,6.21,7.81,231,10,Manhattan
2019-07-29,12,86.77,7.03,10.39,235,10,Manhattan
2019-07-29,13,88.31,8.72,12.17,238,10,Manhattan
2019-07-29,14,89.85,9.35,9.92,243,10,Manhattan
2019-07-29,15,91.71,9.86,11.89,241,10,Manhattan
2019-07-29,16,89.8,9.75,12.82,244,10,Manhattan
2019-07-29,17,89.48,9.32,10.63,238,10,Manhattan
2019-07-29,18,89.25,9.44,10.66,239,10,Manhattan
2019-07-29,19,88.24,9.78,13.41,265,10,Manhattan
2019-07-29,20,87.37,9.13,12.77,258,10,Manhattan
2019-07-29,21,85.73,7.46,9.86,254,10,Manhattan
2019-07-29,22,84.96,7.17,10.62,249,10,Manhattan
2019-07-29,23,83.9,6.73,10.4,254,10,Manhattan
2019-07-30,0,79.06,5.39,9.63,239,10,Manhattan
2019-07-30,1,78.13,4.82,9.71,282,10,Manhattan
2019-07-30,2,75.43,3.99,7.19,263,10,Manhattan
2019-07-30,3,75.19,3.78,6.74,272,10,Manhattan
2019-07-30,4,74.6,1.4,4.75,208,10,Manhattan
2019-07-30,5,73.93,1.21,4.16,242,10,Manhattan
2019-07-30,6,73.9,2.94,4.37,222,10,Manhattan
2019-07-30,7,75.26,3.04,5.96,243,10,Manhattan
2019-07-30,8,77.27,5.87,6.21,248,10,Manhattan
2019-07-30,9,79.96,3.53,5.63,285,10,Manhattan
2019-07-30,10,83.24,4.44,5.93,229,10,Manhattan
2019-07-30,11,86.49,4.41,6.14,237,10,Manhattan
2019-07-30,12,88.68,5.96,8.02,240,10,Manhattan
2019-07-30,13,90.07,7.54,10.79,232,10,Manhattan
2019-07-30,14,92.16,9.45,11.42,228,10,Manhattan
2019-07-30,15,90.84,9.48,9.57,228,10,Manhattan
2019-07-30,16,91.48,9.34,9.56,218,10,Manhattan
2019-07-30,17,89.66,7.35,10.7,211,10,Manhattan
2019-07-30,18,89.72,8.44,10.4,215,10,Manhattan
2019-07-30,19,88.87,6.56,9.7,228,10,Manhattan
2019-07-30,20,87.86,5.86,8.73,235,10,Manhattan
2019-07-30,21,86.6,5.49,5.49,230,10,Manhattan
2019-07-30,22,84.97,4.68,5.84,229,10,Manhattan
2019-07-30,23,84.33,4.48,5.96,233,10,Manhattan
2019-07-31,0,83.07,3.88,5.63,231,10,Manhattan
2019-07-31,1,82.64,4.08,6.51,221,10,Manhattan
2019-07-31,2,81.17,3.32,5.08,226,10,Manhattan
2019-07-31,3,80.36,3.68,4.88,238,10,Manhattan
2019-07-31,4,79.17,3.21,4.46,227,10,Manhattan
2019-07-31,5,78.76,3.88,5.21,230,10,Manhattan
2019-07-31,6,78.31,4.11,5.36,236,10,Manhattan
2019-07-31,7,78.59,3.65,5.92,230,10,Manhattan
2019-07-31,8,80.15,1.99,5.8,231,10,Manhattan
2019-07-31,9,82.02,3.89,7.1,222,10,Manhattan
2019-07-31,10,84.66,4.32,7.66,217,10,Manhattan
2019-07-31,11,88.5,5.2,6.73,207,10,Manhattan
2019-07-31,12,91.17,6.65,9.18,208,10,Manhattan
2019-07-31,13,92.34,8.6,10.87,203,10,Manhattan
2019-07-31,14,92.21,9.95,11.96,193,10,Manhattan
2019-07-31,15,88.4,9.86,13.04,181,10,Manhattan
2019-07-31,16,89.05,10.24,13.5,170,10,Manhattan
2019-07-31,17,88.2,9.97,12.97,167,10,Manhattan
2019-07-31,18,87.91,10.14,12.76,163,10,Manhattan
2019-07-31,19,86.76,9.56,13.94,166,10,Manhattan
2019-07-31,20,85.03,6.13,14.06,176,10,Manhattan
2019-07-31,21,84.28,9.0,16.04,188,10,Manhattan
2019-07-31,22,83.14,7.91,15.31,203,10,Manhattan
2019-07-31,23,81.69,6.88,13.41,216,10,Manhattan
2019-08-01,0,81.26,6.23,12.45,217,10,Manhattan
2019-08-01,1,80.74,5.81,11.63,220,10,Manhattan
2019-08-01,2,79.03,5.23,8.69,216,10,Manhattan
2019-08-01,3,78.43,4.67,7.25,222,10,Manhattan
2019-08-01,4,77.29,4.29,6.38,221,10,Manhattan
2019-08-01,5,75.9,3.31,6.95,204,10,Manhattan
2019-08-01,6,75.57,3.26,4.38,212,10,Manhattan
2019-08-01,7,75.89,3.9,6.34,235,10,Manhattan
2019-08-01,8,77.75,3.15,3.65,244,10,Manhattan
2019-08-01,9,79.72,1.74,3.5,213,10,Manhattan
2019-08-01,10,82.26,2.86,3.25,208,10,Manhattan
2019-08-01,11,84.34,3.34,4.18,228,10,Manhattan
2019-08-01,12,85.65,4.27,5.87,210,10,Manhattan
2019-08-01,13,86.68,5.37,7.72,201,10,Manhattan
2019-08-01,14,86.01,4.49,4.68,228,10,Manhattan
2019-08-01,15,83.75,5.43,5.89,236,7.886,Manhattan
2019-08-01,16,82.54,6.6,7.88,207,10,Manhattan
2019-08-01,17,73.96,6.41,11.77,253,7.181,Manhattan
2019-08-01,18,73.78,7.05,7.13,50,8.413,Manhattan
2019-08-01,19,74.4,4.74,6.17,20,9.149,Manhattan
2019-08-01,20,73.94,1.21,4.33,13,9.12,Manhattan
2019-08-01,21,73.39,3.49,3.82,344,7.287,Manhattan
2019-08-01,22,73.19,1.22,2.37,332,8.343,Manhattan
2019-08-01,23,73.14,1.31,1.76,312,8.773,Manhattan
2019-08-02,0,72.99,2.2,2.2,326,8.179,Manhattan
2019-08-02,1,72.81,1.46,2.07,294,9.086,Manhattan
2019-08-02,2,72.77,1.33,2.48,282,7.619,Manhattan
2019-08-02,3,72.36,3.13,3.13,296,7.072,Manhattan
2019-08-02,4,71.7,3.58,4.34,320,8.169,Manhattan
2019-08-02,5,71.1,2.2,4.73,337,8.503,Manhattan
2019-08-02,6,70.96,1.44,5.73,317,10,Manhattan
2019-08-02,7,72.12,2.37,5.75,348,10,Manhattan
2019-08-02,8,74.04,4.26,8.4,4,10,Manhattan
2019-08-02,9,76.08,5.55,8.25,17,10,Manhattan
2019-08-02,10,78.8,6.97,7.32,24,10,Manhattan
2019-08-02,11,80.45,5.34,6.73,28,10,Manhattan
2019-08-02,12,83.37,4.18,4.92,25,10,Manhattan
2019-08-02,13,85.62,3.7,4.59,21,10,Manhattan
2019-08-02,14,87.31,4.91,4.91,32,10,Manhattan
2019-08-02,15,86.97,3.19,4.72,48,10,Manhattan
2019-08-02,16,86.44,5.03,5.03,66,10,Manhattan
2019-08-02,17,84.73,3.11,4.4,281,10,Manhattan
2019-08-02,18,84.62,3.46,4.48,344,10,Manhattan
2019-08-02,19,83.89,3.16,3.78,183,10,Manhattan
2019-08-02,20,81.75,4.62,5.29,174,10,Manhattan
2019-08-02,21,80.55,4.91,5.31,178,10,Manhattan
2019-08-02,22,79.24,4.32,5.12,186,10,Manhattan
2019-08-02,23,78.7,3.34,5.43,205,10,Manhattan
2019-08-03,0,77.52,2.86,4.44,222,10,Manhattan
2019-08-03,1,77.53,3.35,3.74,237,10,Manhattan
2019-08-03,2,76.18,3.82,5.0,257,10,Manhattan
2019-08-03,3,75.1,2.67,3.69,209,10,Manhattan
2019-08-03,4,74.58,2.28,2.78,265,10,Manhattan
2019-08-03,5,73.87,1.06,1.96,31,10,Manhattan
2019-08-03,6,73.98,3.27,3.87,20,10,Manhattan
2019-08-03,7,74.37,4.25,4.89,45,10,Manhattan
2019-08-03,8,75.41,4.06,4.06,61,10,Manhattan
2019-08-03,9,77.28,5.75,5.75,58,10,Manhattan
2019-08-03,10,78.43,3.95,3.95,91,10,Manhattan
2019-08-03,11,79.65,3.9,3.9,104,10,Manhattan
2019-08-03,12,82.0,5.01,5.01,92,10,Manhattan
2019-08-03,13,81.98,5.73,7.27,157,10,Manhattan
2019-08-03,14,83.88,6.47,6.55,141,10,Manhattan
2019-08-03,15,84.22,7.84,8.24,178,10,Manhattan
2019-08-03,16,83.16,8.72,8.72,176,10,Manhattan
2019-08-03,17,83.88,9.37,9.92,168,10,Manhattan
2019-08-03,18,82.22,9.93,12.01,170,10,Manhattan
2019-08-03,19,80.68,9.61,11.52,167,10,Manhattan
2019-08-03,20,79.21,7.14,9.96,166,10,Manhattan
2019-08-03,21,77.6,6.16,10.34,174,10,Manhattan
2019-08-03,22,76.83,6.24,9.95,178,10,Manhattan
2019-08-03,23,76.1,6.08,8.89,183,10,Manhattan
2019-08-04,0,75.02,4.7,8.61,188,10,Manhattan
2019-08-04,1,74.5,4.51,7.12,194,10,Manhattan
2019-08-04,2,73.57,3.35,4.58,211,10,Manhattan
2019-08-04,3,73.22,3.16,4.53,215,10,Manhattan
2019-08-04,4,72.4,3.07,4.42,218,10,Manhattan
2019-08-04,5,72.78,3.03,4.08,229,10,Manhattan
2019-08-04,6,72.88,3.13,4.91,230,10,Manhattan
2019-08-04,7,73.19,1.08,3.33,180,10,Manhattan
2019-08-04,8,74.87,2.4,2.83,242,10,Manhattan
2019-08-04,9,76.73,4.15,4.15,227,10,Manhattan
2019-08-04,10,78.65,3.78,3.87,201,10,Manhattan
2019-08-04,11,81.15,4.74,4.77,192,10,Manhattan
2019-08-04,12,82.88,6.2,6.24,187,10,Manhattan
2019-08-04,13,84.45,7.73,7.73,178,10,Manhattan
2019-08-04,14,84.23,8.74,8.74,170,10,Manhattan
2019-08-04,15,83.97,9.74,9.74,170,10,Manhattan
2019-08-04,16,84.19,10.48,10.66,172,10,Manhattan
2019-08-04,17,82.47,10.86,11.02,172,10,Manhattan
2019-08-04,18,82.62,9.43,9.43,167,10,Manhattan
2019-08-04,19,81.46,8.64,8.65,164,10,Manhattan
2019-08-04,20,80.0,8.29,10.25,165,10,Manhattan
2019-08-04,21,78.82,7.29,9.76,167,10,Manhattan
2019-08-04,22,78.11,7.23,10.75,178,10,Manhattan
2019-08-04,23,77.12,6.18,12.39,188,10,Manhattan
2019-08-05,0,71.6,9.15,10.13,54,6.704,Manhattan
2019-08-05,1,70.96,5.14,7.02,227,9.9,Manhattan
2019-08-05,2,70.96,4.13,4.13,250,9.551,Manhattan
2019-08-05,3,70.88,3.6,3.6,253,8.942,Manhattan
2019-08-05,4,71.09,1.48,3.6,347,9.39,Manhattan
2019-08-05,5,71.5,3.75,5.51,344,9.15,Manhattan
2019-08-05,6,71.17,3.5,5.06,335,8.165,Manhattan
2019-08-05,7,71.41,3.34,6.37,0,9.094,Manhattan
2019-08-05,8,73.09,1.61,4.91,12,10,Manhattan
2019-08-05,9,75.67,3.87,6.02,356,10,Manhattan
2019-08-05,10,78.42,4.68,5.96,359,10,Manhattan
2019-08-05,11,81.18,4.99,6.42,6,10,Manhattan
2019-08-05,12,83.69,4.38,6.96,19,10,Manhattan
2019-08-05,13,85.33,5.13,6.64,24,10,Manhattan
2019-08-05,14,86.03,4.07,9.49,338,10,Manhattan
2019-08-05,15,87.21,3.6,7.22,28,10,Manhattan
2019-08-05,16,87.05,3.45,8.59,221,10,Manhattan
2019-08-05,17,85.05,3.69,8.24,282,10,Manhattan
2019-08-05,18,82.66,5.51,7.39,60,10,Manhattan
2019-08-05,19,81.13,3.74,6.95,74,10,Manhattan
2019-08-05,20,80.05,3.16,3.16,45,10,Manhattan
2019-08-05,21,78.05,2.38,2.38,166,10,Manhattan
2019-08-05,22,77.95,3.14,3.14,241,10,Manhattan
2019-08-05,23,75.89,1.19,2.33,314,10,Manhattan
2019-08-06,0,75.49,1.75,3.5,358,10,Manhattan
2019-08-06,1,75.54,3.96,5.25,354,10,Manhattan
2019-08-06,2,75.08,5.26,5.89,356,10,Manhattan
2019-08-06,3,74.43,6.96,8.59,31,10,Manhattan
2019-08-06,4,73.48,6.83,10.14,14,10,Manhattan
2019-08-06,5,71.76,6.11,10.87,10,10,Manhattan
2019-08-06,6,71.02,5.96,10.51,11,10,Manhattan
2019-08-06,7,70.84,6.95,10.14,16,10,Manhattan
2019-08-06,8,71.79,7.49,9.66,26,10,Manhattan
2019-08-06,9,73.58,8.22,8.22,53,10,Manhattan
2019-08-06,10,75.29,7.57,7.57,56,10,Manhattan
2019-08-06,11,76.56,5.27,5.27,66,10,Manhattan
2019-08-06,12,78.57,4.3,4.55,80,10,Manhattan
2019-08-06,13,79.12,4.56,4.56,118,10,Manhattan
2019-08-06,14,80.52,6.06,6.06,97,10,Manhattan
2019-08-06,15,81.81,6.0,6.0,76,10,Manhattan
2019-08-06,16,82.14,5.95,6.7,122,10,Manhattan
2019-08-06,17,80.53,6.0,6.49,141,10,Manhattan
2019-08-06,18,79.71,6.24,6.59,147,10,Manhattan
2019-08-06,19,78.19,6.14,7.08,147,10,Manhattan
2019-08-06,20,76.75,5.91,5.91,150,10,Manhattan
2019-08-06,21,75.53,5.02,6.48,147,10,Manhattan
2019-08-06,22,74.87,4.77,6.71,152,10,Manhattan
2019-08-06,23,74.27,3.84,6.93,129,10,Manhattan
2019-08-07,0,74.01,3.77,6.27,129,10,Manhattan
2019-08-07,1,73.74,1.39,3.87,124,10,Manhattan
2019-08-07,2,73.03,1.33,2.85,93,10,Manhattan
2019-08-07,3,72.4,2.6,2.79,66,10,Manhattan
2019-08-07,4,72.47,3.64,3.64,41,10,Manhattan
2019-08-07,5,72.21,1.6,3.39,42,10,Manhattan
2019-08-07,6,71.55,4.47,4.47,35,10,Manhattan
2019-08-07,7,72.49,3.96,5.04,38,10,Manhattan
2019-08-07,8,73.41,4.18,4.18,54,10,Manhattan
2019-08-07,9,74.46,4.77,5.3,56,8.336,Manhattan
2019-08-07,10,75.48,4.77,4.77,89,8.068,Manhattan
2019-08-07,11,77.85,4.92,5.12,83,9.508,Manhattan
2019-08-07,12,78.13,6.72,6.72,135,9.797,Manhattan
2019-08-07,13,80.31,7.32,7.32,146,10,Manhattan
2019-08-07,14,80.48,6.57,6.57,162,10,Manhattan
2019-08-07,15,81.31,7.12,8.02,165,10,Manhattan
2019-08-07,16,83.02,9.52,9.52,166,10,Manhattan
2019-08-07,17,79.97,7.95,8.5,171,10,Manhattan
2019-08-07,18,79.33,8.86,9.78,170,10,Manhattan
2019-08-07,19,77.69,8.94,10.5,170,10,Manhattan
2019-08-07,20,76.65,6.53,8.44,158,10,Manhattan
2019-08-07,21,75.8,5.72,9.24,155,10,Manhattan
2019-08-07,22,75.4,5.25,8.89,165,10,Manhattan
2019-08-07,23,75.13,5.05,10.18,180,10,Manhattan
2019-08-08,0,75.08,5.29,9.76,189,10,Manhattan
2019-08-08,1,74.61,2.97,10.94,199,10,Manhattan
2019-08-08,2,74.32,3.42,6.31,216,10,Manhattan
2019-08-08,3,74.25,1.91,5.69,190,10,Manhattan
2019-08-08,4,73.93,3.72,6.72,209,10,Manhattan
2019-08-08,5,73.91,1.6,6.98,167,10,Manhattan
2019-08-08,6,73.65,3.77,8.75,207,9.797,Manhattan
2019-08-08,7,75.08,5.31,10.36,187,9.572,Manhattan
2019-08-08,8,74.9,5.95,6.62,171,9.396,Manhattan
2019-08-08,9,76.38,8.05,8.26,171,9.428,Manhattan
2019-08-08,10,79.12,9.47,9.86,177,10,Manhattan
2019-08-08,11,80.2,8.02,11.76,169,10,Manhattan
2019-08-08,12,82.26,11.1,13.73,182,10,Manhattan
2019-08-08,13,84.68,12.03,14.45,181,10,Manhattan
2019-08-08,14,81.68,10.98,12.84,167,9.522,Manhattan
2019-08-08,15,78.7,12.7,18.11,175,7.486,Manhattan
2019-08-08,16,76.15,9.31,14.94,170,10,Manhattan
2019-08-08,17,75.37,11.79,19.31,142,4.727,Manhattan
2019-08-08,18,73.11,9.31,14.97,209,3.559,Manhattan
2019-08-08,19,71.28,7.5,11.32,185,8.448,Manhattan
2019-08-08,20,70.88,6.0,6.0,185,7.124,Manhattan
2019-08-08,21,70.41,4.14,4.14,195,7.392,Manhattan
2019-08-08,22,70.71,5.37,7.52,191,8.487,Manhattan
2019-08-08,23,70.68,5.82,8.88,188,8.063,Manhattan
2019-08-09,0,70.24,5.17,8.86,224,8.269,Manhattan
2019-08-09,1,70.35,7.35,10.34,248,8.034,Manhattan
2019-08-09,2,69.95,6.58,9.71,233,8.175,Manhattan
2019-08-09,3,69.71,5.96,9.56,237,8.518,Manhattan
2019-08-09,4,68.73,5.16,8.06,232,8.562,Manhattan
2019-08-09,5,68.8,4.53,8.06,242,8.813,Manhattan
2019-08-09,6,69.13,4.09,7.84,249,8.556,Manhattan
2019-08-09,7,70.04,5.65,7.43,241,7.944,Manhattan
2019-08-09,8,71.02,5.44,6.47,236,8.827,Manhattan
2019-08-09,9,72.86,6.21,6.21,226,6.815,Manhattan
2019-08-09,10,75.01,5.73,6.44,241,10,Manhattan
2019-08-09,11,78.12,5.49,6.55,232,10,Manhattan
2019-08-09,12,80.53,6.08,7.33,228,10,Manhattan
2019-08-09,13,82.24,8.47,10.09,227,10,Manhattan
2019-08-09,14,83.97,9.38,12.18,228,10,Manhattan
2019-08-09,15,84.85,10.0,12.71,234,10,Manhattan
2019-08-09,16,84.88,10.57,13.91,240,10,Manhattan
2019-08-09,17,87.08,10.68,14.85,243,10,Manhattan
2019-08-09,18,84.58,9.88,14.6,249,10,Manhattan
2019-08-09,19,83.63,10.0,14.88,268,10,Manhattan
2019-08-09,20,79.76,6.98,15.65,290,10,Manhattan
2019-08-09,21,75.1,4.25,8.74,331,10,Manhattan
2019-08-09,22,71.51,4.38,6.98,231,10,Manhattan
2019-08-09,23,71.02,4.06,7.49,234,10,Manhattan
2019-08-10,0,71.84,4.14,6.65,244,10,Manhattan
